name,label,category,subcategory
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,HcD,CORAL (CO),Digitate (DIG)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,HcD,CORAL (CO),Digitate (DIG)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20241213_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,SP_mass,SPONGE (SP),Sponge Massive (SPM)
20241213_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241213_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,SP_enc,SPONGE (SP),Sponge Encrusting (SPE)
20241213_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Malgae,MACROALGAE ( AG),Macroalgae (ALG)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,Sand,SAND (SA),Sand (SA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,TAPE,TAPE (TP),Tape (TP)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,CCA,CRUSTOSE CORALLINE ALGAE (CCA),Crustose Coraline Algae (CCA)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241213_Q4_negative.png,C_branch,CORAL (CO),Branching (BR)
20241213_Q4_negative.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,Coral_TA,TURF ALGAE (TA),Rubble with Turf Algae ( CCA)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,Sand,SAND (SA),Sand (SA)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q1_grouper.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20241228_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Sand,SAND (SA),Sand (SA)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Coral_TA,TURF ALGAE (TA),Rubble with Turf Algae ( CCA)
20241228_Q2_barracuda.png,TAPE,TAPE (TP),Tape (TP)
20241228_Q2_barracuda.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q2_barracuda.png,Rubble,RUBBLE (RB),Rubble (Not Coral) (RB)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q2_barracuda.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20241228_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20241228_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20241228_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,HC_massive,CORAL (CO),Massive (MAS)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,HcC,CORAL (CO),Corymbose (CORY)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20241228_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20241228_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20241228_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,D_coral,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,Sand,SAND (SA),Sand (SA)
20241228_Q3_positive.png,C_branch,CORAL (CO),Branching (BR)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,HC_encr,CORAL (CO),Encrusting ( ENCR)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
20241228_Q3_positive.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,C-Rubble,Dead Coral (DC),Dead Coral Rock (DCR)
20241228_Q3_positive.png,Turf,TURF ALGAE (TA),Turf Algae (TA)
